normalized_sentence_id,source_sentence_id,source_type,document_id,document_title,raw_sentence_text,normalized_sentence_text,normalization_status,split_group_id,split_order,was_split,split_confidence,normalization_type,sentence_role,obligation_level_candidate,subject_candidate,subject_candidate_direct,subject_candidate_inherited,subject_candidate_confidence,inherited_subject_from,object_candidate,object_candidate_direct,object_candidate_inherited,object_candidate_confidence,action_candidate,condition_candidate,hazard_candidate,equipment_candidate,control_candidate,evidence_candidate,noise_flag,noise_recovery_candidate,ambiguity_flag,context_required_flag,duplicate_flag,duplicate_type,canonical_candidate,duplicate_of,duplicate_group_id,quality_issue_codes,confidence,normalization_note,reviewer_note
S0378-01,S0378,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),"「산업안전보건법」 제130조제1항 본문 및 같은 법 시행규칙 별표 22 제3호다목에 따르면 사업주1)1) 근로자를 사용하여 사업하는 자를 말하며(「산업안전보건법」 제2조제4호 참조), 이하 같음","「산업안전보건법」 제130조제1항 본문 및 같은 법 시행규칙 별표 22 제3호다목에 따르면 사업주1)1) 근로자를 사용하여 사업하는 자를 말하며(「산업안전보건법」 제2조제4호 참조), 이하 같음",auto,S0378,1,0,high,evidence_isolate,evidence,informative,,,,unresolved,,,,,unresolved,,,,,,별표 22,0,0,0,0,0,,1,,,"Q08,Q02",medium,evidence_only,
S0379-01,S0379,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),"는 ‘「산업안전보건기준에 관한 규칙」 제573조제1호의 방사선에 노출되는 업무에 종사하는 근로자’의 건강관리를 위하여 건강진단(이하 “특수건강진단”이라 함)을 실시하여야 한다고 규정하고 있고, 「산업안전보건법」 제130조제1항 단서 및 같은 법 시행규칙 제200조제1호에서는 사업주가 ‘「원자력안전법」에 따른 건강진단(방사선만 해당한다)’을 실시한 경우 해당 유해인자에 대한 특수건강진단을 실시한 것으로 본다고 규정하고 있는 한편,","는 ‘「산업안전보건기준에 관한 규칙」 제573조제1호의 방사선에 노출되는 업무에 종사하는 근로자’의 건강관리를 위하여 건강진단(이하 “특수건강진단”이라 함)을 실시하여야 한다고 규정하고 있고, 「산업안전보건법」 제130조제1항 단서 및 같은 법 시행규칙 제200조제1호에서는 사업주가 ‘「원자력안전법」에 따른 건강진단(방사선만 해당한다)’을 실시한 경우 해당 유해인자에 대한 특수건강진단을 실시한 것으로 본다고 규정하고 있는 한편,",auto_flagged,S0379,1,0,high,no_change,rule_core,mandatory,employer,employer,,direct_high,,,,,unresolved,,,,,ctrl_special_health_check,,0,0,0,1,0,,1,,,Q12,low,,
S0380-01,S0380,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),"에 대하여 건강진단을 실시하여야 한다고 규정하고 있는바,","에 대하여 건강진단을 실시하여야 한다고 규정하고 있는바,",auto,S0380,1,0,high,"no_change,subject_inherit_prev",rule_core,mandatory,employer,,employer,inherited_prev,prev:S0379-01,,,,unresolved,,,,,,,0,0,0,0,0,,1,,,,medium,,
S0381-01,S0381,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지?,사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지?,auto,S0381,1,0,high,no_change,rule_core,informative,employer,employer,,direct_high,,,,,unresolved,report,,,,ctrl_special_health_check,,0,0,0,0,0,,1,,,,medium,,
S0382-01,S0382,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),"먼저 「산업안전보건법」 제130조제1항 본문 및 같은 법 시행규칙 별표 22 제3호다목에서는 원칙적으로 사업주가 방사선에 노출되는 업무에 종사하는 근로자에 대해 특수건강진단을 실시하도록 의무를 부과하면서, 같은 법 제130조제1항 단서 및 같은 법 시행규칙 제200조제1호에서는 ‘「원자력안전법」에 따른 건강진단을 실시한 경우’ 특수건강진단을 실시한 것으로 보도록 하고 있습니다.","먼저 「산업안전보건법」 제130조제1항 본문 및 같은 법 시행규칙 별표 22 제3호다목에서는 원칙적으로 사업주가 방사선에 노출되는 업무에 종사하는 근로자에 대해 특수건강진단을 실시하도록 의무를 부과하면서, 같은 법 제130조제1항 단서 및 같은 법 시행규칙 제200조제1호에서는 ‘「원자력안전법」에 따른 건강진단을 실시한 경우’ 특수건강진단을 실시한 것으로 보도록 하고 있습니다.",auto,S0382,1,0,high,evidence_isolate,evidence,informative,,,,unresolved,,,,,unresolved,,,,,,별표 22,0,0,0,0,0,,1,,,"Q08,Q02",medium,evidence_only,
S0383-01,S0383,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),"그런데 신고사업자는 「원자력안전법」 제91조제1항에 따라 건강진단을 실시하여야 하는 원자력관계사업자의 범위에서 제외되어 있는바, 「원자력안전법」에 따른 건강진단을 “실시하지 않은” 신고사용자는 「산업안전보건법」 제130조제1항 단서에 따라 특수건강진단을 실시한 것으로 보는 경우에 해당되지 않으므로, 특수건강진단을 실시해야 한다는 것이 문언상 명확합니다.","그런데 신고사업자는 「원자력안전법」 제91조제1항에 따라 건강진단을 실시하여야 하는 원자력관계사업자의 범위에서 제외되어 있는바, 「원자력안전법」에 따른 건강진단을 “실시하지 않은” 신고사용자는 「산업안전보건법」 제130조제1항 단서에 따라 특수건강진단을 실시한 것으로 보는 경우에 해당되지 않으므로, 특수건강진단을 실시해야 한다는 것이 문언상 명확합니다.",auto,S0383,1,0,high,"no_change,subject_inherit_prev",rule_core,mandatory,employer,,employer,inherited_prev,prev:S0381-01,,,,unresolved,report,,,,ctrl_special_health_check,,0,0,0,0,0,,1,,,,medium,,
S0384-01,S0384,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),"하려는 것이라는 점을 고려하면, 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제된 신고사용자에 대해서도 「산업안전보건법」에 따른 특수건강진단 의무가 면제된다고 해석하는 것은 사업주에게 유해인자별 특수건강진단을 실시할 법적 의무를 부과한 같은 법 제130조의 입법취지에 부합하지 않습니다.","하려는 것이라는 점을 고려하면, 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제된 신고사용자에 대해서도 「산업안전보건법」에 따른 특수건강진단 의무가 면제된다고 해석하는 것은 사업주에게 유해인자별 특수건강진단을 실시할 법적 의무를 부과한 같은 법 제130조의 입법취지에 부합하지 않습니다.",auto,S0384,1,0,high,no_change,evidence,,employer,employer,,direct_high,,,,,unresolved,report,,,,ctrl_special_health_check,같은 법 제130조,0,0,0,0,0,,1,,,,medium,,
S0385-01,S0385,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),따라서 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 합니다.,따라서 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 합니다.,auto,S0385,1,0,high,"no_change,subject_inherit_prev",rule_core,informative,employer,,employer,inherited_prev,prev:S0384-01,,,,unresolved,report,,,,ctrl_special_health_check,,0,0,0,0,0,,1,,,,medium,,
S0386-01,S0386,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),제130조(특수건강진단 등) ① 사업주는 다음 각 호의 어느 하나에 해당하는 근로자의 건강관리를 위하여 건강진단(이하 “특수건강진단”이라 한다)을 실시하여야 한다.,사업주는 다음 각 호의 어느 하나에 해당하는 근로자의 건강관리를 위하여 건강진단(이하 “특수건강진단”이라 한다)을 실시하여야 한다.,auto,S0386,1,0,high,header_strip,explanation,informative,employer,employer,,direct_high,,,,,unresolved,,,,,ctrl_special_health_check,제130조(특수건강진단 등),0,0,0,0,0,,1,,,,medium,,
S0387-01,S0387,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),"다만, 사업주가 고용노동부령으로 정하는 건강진단을 실시한 경우에는 그 건강진단을 받은 근로자에 대하여 해당 유해인자에 대한 특수건강진단을 실시한 것으로 본다.","다만, 사업주가 고용노동부령으로 정하는 건강진단을 실시한 경우에는 그 건강진단을 받은 근로자에 대하여 해당 유해인자에 대한 특수건강진단을 실시한 것으로 본다.",auto_flagged,S0387,1,0,high,no_change,exception,exception,employer,employer,,direct_high,,,,,unresolved,,,,,ctrl_special_health_check,,0,0,0,1,0,,1,,,Q12,low,,
S0388-01,S0388,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),고용노동부령으로 정하는 유해인자에 노출되는 업무(이하 “특수건강진단대상업무”라 한다)에 종사하는 근로자,고용노동부령으로 정하는 유해인자에 노출되는 업무(이하 “특수건강진단대상업무”라 한다)에 종사하는 근로자,auto,S0388,1,0,high,"no_change,subject_inherit_prev",explanation,informative,employer,,employer,inherited_prev,prev:S0387-01,,,,unresolved,,,,,ctrl_special_health_check,,0,0,0,0,0,,1,,,,medium,,
S0389-01,S0389,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),제200조(특수건강진단 실시의 인정) 법 제130조제1항 단서에서 “고용노동부령으로 정하는 건강진단”이란 다음 각 호의 어느 하나에 해당하는 건강진단을 말한다.,법 제130조제1항 단서에서 “고용노동부령으로 정하는 건강진단”이란 다음 각 호의 어느 하나에 해당하는 건강진단을 말한다.,auto,S0389,1,0,high,"header_strip,subject_inherit_prev",explanation,informative,employer,,employer,inherited_prev,prev:S0387-01,,,,unresolved,,,,,,제200조(특수건강진단 실시의 인정),0,0,0,0,0,,1,,,,medium,,
